CustID,AgentBonus,Age,CustTenure,ExistingProdType,NumberOfPolicy,MonthlyIncome,Complaint,ExistingPolicyTenure,SumAssured,PaymentMethod,LastMonthCalls,CustCareScore,Agent,Online,Third Party Partner,Free Lancer,Large Business,Salaried,Small Business,Diploma,Engineer,Graduate,MBA,Post Graduate,UG,Under Graduate,Female,Male,AVP,Exe,Executive,Manager,Senior Manager,VP,Divorced,Married,Single,Unmarried,East,North,South,West
7000127,4648,9.0,28.0,3,5.0,20210.0,0,6.0,804156.0,3,11,2.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7000128,2831,14.494707127734651,8.0,3,2.0,17695.0,1,1.0,311432.0,3,2,4.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7000129,4838,10.0,10.0,3,4.0,26878.0,0,1.0,759572.0,3,8,3.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
7000130,7696,46.0,23.0,3,5.0,22890.30999066293,1,3.0,892773.0,3,10,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True
7000131,2793,14.494707127734651,17.0,3,2.0,17455.0,0,6.0,293244.0,3,7,5.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
7000132,7241,29.0,43.0,4,3.0,28964.0,1,9.0,1180283.0,4,7,3.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
7000133,3390,3.0,20.0,4,4.0,19941.0,0,1.0,400016.0,4,7,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
7000134,4370,14.494707127734651,22.0,3,4.0,17478.0,1,7.0,524340.0,3,2,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
7000135,3439,10.0,17.0,4,4.0,20228.0,1,1.0,457355.0,4,9,2.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
7000136,4480,4.0,4.0,3,3.0,19478.0,1,1.0,730230.0,3,4,4.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
7000137,3157,3.0,3.0,3,2.0,22547.0,0,3.0,404042.0,3,7,2.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7000138,3610,7.0,18.0,2,2.0,20055.0,0,4.0,415139.0,2,7,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
7000139,1846,4.0,14.469026548672566,5,2.0,18464.0,1,4.0,204950.0,4,2,3.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
7000140,2909,17.0,3.0,3,2.0,20775.0,0,3.0,421733.0,3,9,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
7000141,5986,18.0,12.0,4,3.0,23943.0,0,2.0,676390.0,4,9,2.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
7000142,7197,14.0,36.0,4,2.0,34272.0,0,4.130073800738008,1115554.0,4,3,5.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
7000143,5060,25.0,30.0,3,3.0,20238.0,1,3.0,814580.0,3,0,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
7000144,4133,25.0,4.0,4,2.0,19682.0,0,4.0,731580.0,4,1,3.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7000145,5328,16.0,21.0,3,3.0,33300.0,0,4.130073800738008,900432.0,3,1,2.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
7000146,2836,9.0,3.0,4,3.0,20257.0,0,4.0,320466.0,4,0,3.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7000147,2562,5.0,10.0,3,4.0,21349.0,1,2.0,274121.0,3,4,2.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
7000148,2782,14.0,6.0,3,3.0,19869.0,0,4.0,358834.0,3,3,4.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7000149,6246,6.0,6.0,3,5.0,24985.0,0,1.0,1136818.0,3,0,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
7000150,3365,7.0,10.0,3,2.0,18697.0,0,6.0,565397.0,3,8,3.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
7000151,2470,2.0,7.0,5,2.0,22457.0,1,2.0,466881.0,4,2,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
7000152,1883,9.0,4.0,5,5.0,17119.0,1,1.0,619999.6992670636,4,7,3.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
7000153,1898,6.0,8.0,4,2.0,18983.0,0,1.0,349287.0,4,2,2.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
7000154,2112,8.0,8.0,4,3.0,21118.0,0,6.0,392795.0,4,2,2.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
7000155,3182,6.0,6.0,3,4.0,21214.0,0,1.0,502772.0,3,7,2.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
7000156,2989,3.0,15.0,3,2.0,21347.0,0,4.0,540933.0,3,4,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7000157,4507,5.0,14.0,4,2.0,26510.0,1,1.0,680512.0,4,9,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7000158,3543,21.0,7.0,3,2.0,22143.0,1,1.0,662519.0,3,10,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
7000159,2559,10.0,10.0,4,4.0,23268.0,1,8.0,493980.0,4,7,5.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7000160,5312,27.0,27.0,3,4.0,23095.0,0,3.0,547121.0,3,13,3.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
7000161,3581,18.0,14.469026548672566,3,2.0,17904.0,0,2.0,716160.0,3,2,2.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7000162,3996,20.0,20.0,4,4.0,21032.0,1,2.0,523486.0,4,2,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
7000163,3595,22.0,14.469026548672566,3,3.0,17976.0,0,1.0,478162.0,3,0,4.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7000164,4029,8.0,12.0,3,2.0,22890.30999066293,0,2.0,789676.0,3,0,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
7000165,1965,6.0,8.0,3,3.0,19649.0,0,3.0,335998.0,3,2,2.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
7000166,1770,14.494707127734651,4.0,3,3.0,17696.0,1,1.0,205274.0,3,0,4.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7000167,1737,14.494707127734651,3.0,3,4.0,17370.0,0,1.0,213651.0,3,7,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
7000168,3300,7.0,3.0,3,3.0,27504.0,0,3.0,438964.0,3,0,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
7000169,3356,17.0,17.0,2,5.0,20974.0,1,3.0,570493.0,2,7,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7000170,4145,12.0,4.0,3,3.0,19736.0,1,2.0,617539.0,3,2,3.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
7000171,3653,18.0,22.0,3,3.0,20296.0,0,1.0,617404.0,3,7,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
7000172,5227,5.0,26.0,4,2.0,21781.0,0,6.0,778889.0,4,0,2.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
7000173,3435,17.0,3.0,4,4.0,17174.0,1,2.0,619999.6992670636,4,2,5.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
7000174,4980,15.0,15.0,3,2.0,21653.0,0,5.0,761969.0,3,0,2.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7000175,4940,30.0,30.0,4,2.0,24699.0,0,5.0,958321.0,4,12,2.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
7000176,5439,5.0,27.0,3,3.0,21755.0,0,7.0,843006.0,3,2,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
7000177,2754,11.0,17.0,2,3.0,17213.0,1,1.0,619999.6992670636,2,7,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
7000178,4226,14.494707127734651,4.0,3,2.0,17610.0,0,1.0,621281.0,3,2,4.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
7000179,1785,4.0,14.469026548672566,3,3.0,17851.0,1,1.0,207072.0,3,0,2.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
7000180,2583,10.0,14.469026548672566,3,5.0,18452.0,0,1.0,268661.0,3,3,2.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
7000181,2431,10.0,5.0,3,3.0,20258.0,0,1.0,457020.0,3,0,5.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
7000182,5115,26.0,20.0,3,4.0,24355.0,0,4.0,521684.0,3,7,3.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7000183,3824,23.0,19.0,4,2.0,25496.0,0,5.0,413035.0,4,3,5.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
7000184,3848,12.0,8.0,4,3.0,21380.0,1,8.0,519534.0,4,0,3.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
7000185,2472,14.494707127734651,7.0,4,4.0,17657.0,1,4.0,375741.0,4,2,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
7000186,3543,14.494707127734651,7.0,2,4.0,17716.0,0,6.0,460616.0,2,0,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
7000187,4128,25.0,21.0,3,2.0,17201.0,0,1.0,619999.6992670636,3,2,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
